state_name,state_abb,year,pe_coal,pe_naturalgas,pe_petroleum,pe_nuclear,pe_totalrenew,re_biomass,re_geothermal,re_hydropower,re_solar,re_wind
Kentucky,KY,1997,977760,239307,563514,0,48522,13508,488,34522,4,0
Louisiana,LA,1997,226065,1857072,1929691,141785,149694,138717,328,10580,69,0
Massachusetts,MA,1997,122896,411405,725016,45234,72315,61397,162,10537,220,0
Maryland,MD,1997,289686,219008,509621,138657,53175,36802,100,16222,51,0
Maine,ME,1997,8966,6470,256438,0,161828,124454,0,37256,117,0
Michigan,MI,1997,781123,987593,978548,229964,116010,97296,962,17489,262,0
Minnesota,MN,1997,341636,360264,614840,113536,89951,78273,201,10567,359,551
Missouri,MO,1997,670589,285391,696979,93970,31332,14852,62,16272,146,0
Mississippi,MS,1997,132171,264210,432969,113467,84291,84113,169,0,10,0
Montana,MT,1997,162568,61699,160519,0,153272,16223,126,136921,2,0
North Carolina,NC,1997,765927,223419,858408,340563,167585,109801,171,57457,156,0
North Dakota,ND,1997,385988,53699,119917,0,37662,3578,181,33903,1,0
Nebraska,NE,1997,193334,132007,230493,97267,41932,24589,248,17080,15,0
New Hampshire,NH,1997,44527,21146,159259,83736,42282,25682,0,16561,38,0
New Jersey,NJ,1997,99889,735341,1134515,145951,40288,39426,87,188,587,0
New Mexico,NM,1997,288506,261881,217240,0,9762,6402,176,2643,542,0
Nevada,NV,1997,166666,135497,214249,0,48280,4488,17112,26421,259,0
New York,NY,1997,325232,1357187,1462905,310304,493002,179526,236,312702,538,0
Ohio,OH,1997,1407234,936758,1213463,160882,86935,81058,642,5182,54,0
Oklahoma,OK,1997,392437,573479,457820,0,55183,25268,2,29834,79,0
Oregon,OR,1997,16363,193771,358191,0,530595,52574,435,476985,601,0
Pennsylvania,PA,1997,1569642,730639,1312478,709967,119643,95749,415,22970,509,0
Rhode Island,RI,1997,71,120513,102259,0,4347,4230,0,77,40,0
South Carolina,SC,1997,361385,158673,435897,471343,131983,101635,114,30212,23,0
South Dakota,SD,1997,42942,36772,111749,0,96328,3974,311,92042,0,0
Tennessee,TN,1997,680608,291824,637049,258656,161831,49002,37,112731,61,0
Texas,TX,1997,1523201,4231566,5863047,392031,126373,106311,451,18289,494,828
Utah,UT,1997,375105,172248,245399,0,20402,4397,2226,13728,51,0
Virginia,VA,1997,432781,259571,799733,284220,125994,115131,305,10420,138,0
Vermont,VT,1997,2695,8309,86534,44776,19949,9024,0,10902,23,0
Washington,WA,1997,80465,268141,822643,65526,1160946,96456,241,1063894,355,0
Wisconsin,WI,1997,486597,404955,545521,41093,128387,102686,110,25362,230,0
West Virginia,WV,1997,937708,170349,198854,0,17598,5925,0,11630,43,0
Wyoming,WY,1997,468350,107907,131308,0,16280,1528,649,14101,2,0
United States,US,1997,21443603,23372324,36069260,6596992,7011640,3102838,166598,3640457,68166,33581
Alaska,AK,1998,16471,434437,258658,0,13638,2233,51,11353,0,0
Alabama,AL,1998,856479,341973,518605,300698,317349,209467,18,107730,134,0
Arkansas,AR,1998,254658,272888,321517,137403,114927,81960,152,31781,1033,0
Arizona,AZ,1998,386770,161086,468094,317888,128116,12302,238,111863,3713,0
California,CA,1998,66157,2418688,3315357,362928,838207,146909,133436,505243,24497,28122
Colorado,CO,1998,364889,328897,402345,0,31402,15850,412,14908,233,0
Connecticut,CT,1998,32569,134891,417161,34022,49471,44668,0,4571,231,0
District of Columbia,DC,1998,155,31235,33591,0,1222,1220,0,0,2,0
Delaware,DE,1998,45817,42322,132144,0,1936,1833,79,0,24,0
Florida,FL,1998,749474,529565,1837091,326432,205607,171827,2130,2024,29626,0
Georgia,GA,1998,767394,378549,961594,329212,256573,202938,56,53376,202,0
Hawaii,HI,1998,18223,0,233508,0,21657,16548,2418,1237,1257,197
Iowa,IA,1998,424859,184856,386346,39525,79013,69391,303,9309,9,1
Idaho,ID,1998,8783,71912,152565,0,159820,27359,555,131904,2,0
Illinois,IL,1998,949046,975542,1164470,583254,91481,89509,388,1404,180,0
Indiana,IN,1998,1447976,527435,816296,0,44517,38669,934,4881,33,0
Kansas,KS,1998,309382,325041,377110,109219,9895,9495,249,117,34,0
Kentucky,KY,1998,958990,212107,580206,0,43807,11476,552,31774,4,0
Louisiana,LA,1998,225283,1679040,1850600,172341,147538,136243,386,10838,71,0
Massachusetts,MA,1998,109862,367039,745338,59782,66413,55485,215,10500,213,0
Maryland,MD,1998,303896,195457,542867,139851,52661,34768,104,17740,49,0
Maine,ME,1998,7294,5789,253121,0,151240,113231,0,37892,117,0
Michigan,MI,1998,826852,871603,982332,131076,108882,93330,1044,14246,262,0
Minnesota,MN,1998,357030,337078,613318,122158,87839,76055,208,9734,345,1497
Missouri,MO,1998,695687,261463,744664,89349,38053,13923,65,23928,138,0
Mississippi,MS,1998,125930,252445,461773,96418,64175,63943,223,0,10,0
Montana,MT,1998,186099,61398,159543,0,128284,14786,126,113370,2,0
North Carolina,NC,1998,754322,222659,868642,406822,163009,104168,177,58512,152,0
North Dakota,ND,1998,409226,45753,112773,0,27325,3700,212,23412,1,0
Nebraska,NE,1998,204797,131114,243768,86643,42665,25179,311,17160,15,0
New Hampshire,NH,1998,38623,19233,168062,87988,40585,24266,0,16282,38,0
New Jersey,NJ,1998,86235,696034,1114078,284643,39614,38682,90,211,631,0
New Mexico,NM,1998,290367,241406,228647,0,10043,6929,184,2411,519,0
Nevada,NV,1998,184243,154656,220582,0,54335,5185,16523,32287,340,0
New York,NY,1998,337438,1266346,1498639,328512,460180,160398,296,298933,553,0
Ohio,OH,1998,1450165,842630,1200238,172847,85953,81012,712,4144,85,0
Oklahoma,OK,1998,370064,583964,465618,0,60591,24732,2,35779,79,0
Oregon,OR,1998,36133,239269,385362,0,455575,47373,499,406882,622,199
Pennsylvania,PA,1998,1466042,667150,1348264,641517,111689,86439,477,24283,490,0
Rhode Island,RI,1998,59,134033,96345,0,4197,4070,0,88,38,0
South Carolina,SC,1998,373368,164881,452309,511535,129956,93417,118,36397,24,0
South Dakota,SD,1998,41015,33370,110149,0,63218,4121,386,58710,0,0
Tennessee,TN,1998,651838,287443,671267,297814,158854,48567,38,110189,61,0
Texas,TX,1998,1488589,4377957,5934436,405846,115562,99146,516,14529,555,816
Utah,UT,1998,396129,177960,250190,0,20533,4919,2159,13406,49,0
Virginia,VA,1998,438490,271387,811633,285716,126110,112523,364,13086,138,0
Vermont,VT,1998,53,7827,83046,35226,20290,8090,0,12176,24,0
Washington,WA,1998,103476,303307,822396,72556,904688,90163,313,813870,342,0
Wisconsin,WI,1998,472029,372061,565384,98586,110682,92523,114,17818,227,0
West Virginia,WV,1998,978340,151873,213149,0,16213,5094,0,11077,42,0
Wyoming,WY,1998,516261,116505,128915,0,15733,1373,649,13688,2,21
United States,US,1998,21583324,22911552,36724106,7067809,6491325,2927489,168480,3297054,67449,30853
Alaska,AK,1999,16394,422817,275510,0,10605,2168,86,8351,0,0
Alabama,AL,1999,866512,349076,536391,322826,290232,210694,62,79350,127,0
Arkansas,AR,1999,267022,257666,350550,135009,110822,82147,192,27552,931,0
Arizona,AZ,1999,403262,167770,494547,317843,116145,12492,286,99794,3573,0
California,CA,1999,69547,2379558,3423775,348736,764517,155665,135325,416573,23925,33029
Colorado,CO,1999,364236,330896,412819,0,32395,15625,562,15978,231,0
Connecticut,CT,1999,15231,155870,442382,132456,49593,45009,5,4315,264,0
District of Columbia,DC,1999,151,32964,33414,0,1259,1257,0,0,2,0
Delaware,DE,1999,35915,58089,136124,0,2001,1889,89,0,23,0
Florida,FL,1999,716280,583448,1837301,329450,204197,171638,2157,1433,28969,0
Georgia,GA,1999,782617,347107,1013518,328946,231115,202675,91,28134,216,0
Hawaii,HI,1999,17691,0,229893,0,21767,16981,2162,1175,1281,169
Iowa,IA,1999,432009,201472,401164,38041,84399,71068,315,9670,9,3337
Idaho,ID,1999,7976,73361,165044,0,167399,28093,1262,138042,2,0
Illinois,IL,1999,958832,1011875,1273008,854224,93840,91739,439,1453,209,0
Indiana,IN,1999,1477167,558192,844706,0,47598,42374,1029,4162,34,0
Kansas,KS,1999,329308,302023,420488,95687,10142,9731,253,126,32,0
Kentucky,KY,1999,987592,225390,606779,0,38509,11764,597,26144,4,0
Louisiana,LA,1999,227687,1558295,1972528,137016,148444,139727,451,8199,67,0
Massachusetts,MA,1999,113610,361211,715870,47218,65168,54773,226,9966,203,0
Maryland,MD,1999,305186,202525,568415,139114,50889,36161,118,14564,47,0
Maine,ME,1999,6864,6646,266171,0,159186,120655,5,38408,117,0
Michigan,MI,1999,832638,947027,1034821,152473,111261,94942,1154,14913,251,0
Minnesota,MN,1999,341475,351078,641002,139148,98801,81221,235,12056,323,4967
Missouri,MO,1999,687170,269052,769363,89730,33906,14756,74,18949,127,0
Mississippi,MS,1999,137608,317777,472228,88075,65132,64858,264,0,10,0
Montana,MT,1999,186770,63624,173185,0,157020,15397,276,141344,3,0
North Carolina,NC,1999,742398,224741,863324,392121,142632,104616,200,37674,142,0
North Dakota,ND,1999,411323,53404,123412,0,30685,3778,225,26681,1,0
Nebraska,NE,1999,198490,121364,246043,105452,44610,26697,320,17579,14,0
New Hampshire,NH,1999,35408,20383,173701,90667,38906,24434,5,14432,36,0
New Jersey,NJ,1999,88984,737575,1159974,302746,40544,39614,102,177,651,0
New Mexico,NM,1999,298105,231312,238816,0,10226,6613,644,2482,487,0
Nevada,NV,1999,181616,159981,225010,0,51186,6290,15550,28916,431,0
New York,NY,1999,317998,1308185,1522476,386844,420327,166341,310,253117,559,0
Ohio,OH,1999,1382205,871913,1269430,171610,93555,88351,778,4326,99,0
Oklahoma,OK,1999,360598,550768,491891,0,55318,22772,2,32472,73,0
Oregon,OR,1999,38604,246996,393569,0,510870,41957,693,466705,647,867
Pennsylvania,PA,1999,1414957,713447,1343271,743282,110226,89341,511,19906,467,0
Rhode Island,RI,1999,41,120719,97394,0,4403,4300,5,62,36,0
South Carolina,SC,1999,402153,167960,457386,531002,96967,79554,134,17255,24,0
South Dakota,SD,1999,46304,36004,113682,0,73106,4386,437,68282,0,0
Tennessee,TN,1999,648342,286363,688943,284525,131837,51953,43,79783,58,0
Texas,TX,1999,1530426,4138068,5842281,384141,98724,82866,562,11455,569,3272
Utah,UT,1999,384060,169255,256387,0,21236,6242,2113,12835,47,0
Virginia,VA,1999,444542,287144,827413,295742,122830,115338,384,6971,137,0
Vermont,VT,1999,2016,8128,83770,42418,20800,8400,5,12227,28,139
Washington,WA,1999,96875,302262,848406,63598,1084122,91642,341,991813,326,0
Wisconsin,WI,1999,480722,385142,607396,120120,116297,95660,129,20294,214,0
West Virginia,WV,1999,993017,147675,204099,0,14809,5248,8,9513,39,0
Wyoming,WY,1999,496169,101660,147779,0,14158,1404,671,11967,2,114
United States,US,1999,21582103,22925260,37736847,7610256,6514712,2963292,171885,3267575,66066,45894
Alaska,AK,2000,16455,437972,275255,0,12375,2069,86,10220,0,0
Alabama,AL,2000,904181,368472,559735,327143,263303,203782,62,59346,113,0
Arkansas,AR,2000,267579,256114,357586,121516,108634,83466,192,24181,795,0
Arizona,AZ,2000,432810,208137,502693,316839,102228,13376,286,85221,3344,0
California,CA,2000,70012,2456438,3571465,366845,741708,164105,127600,391043,23073,35887
Colorado,CO,2000,387879,366094,438600,0,31999,16364,578,14836,221,0
Connecticut,CT,2000,36246,163696,428736,170674,50913,45279,5,5369,260,0
District of Columbia,DC,2000,177,34377,34442,0,1354,1352,0,0,2,0
Delaware,DE,2000,50147,50175,130824,0,2290,2181,89,0,20,0
Florida,FL,2000,760439,574460,1907826,336766,195106,164155,2157,885,27909,0
Georgia,GA,2000,819530,421262,1013420,338660,222186,196564,91,25307,224,0
Hawaii,HI,2000,17653,76,235191,0,20386,15194,2681,1055,1283,173
Iowa,IA,2000,445888,203042,395259,46439,80729,66147,315,9222,8,5037
Idaho,ID,2000,13732,74518,167339,0,141037,27857,1307,111871,1,0
Illinois,IL,2000,1016555,1040261,1259616,932749,97688,95574,439,1467,208,0
Indiana,IN,2000,1595037,576102,850050,0,48674,41611,1029,6001,33,0
Kansas,KS,2000,362797,314868,389363,94495,9920,9482,253,156,29,0
Kentucky,KY,2000,997621,234171,594541,0,36286,11972,597,23713,4,0
Louisiana,LA,2000,253263,1625863,2166184,164734,142352,136411,451,5430,60,0
Massachusetts,MA,2000,114658,357716,739514,57487,69462,58184,226,10866,187,0
Maryland,MD,2000,312162,219031,546998,144204,54124,36287,118,17674,44,0
Maine,ME,2000,9980,48041,259350,0,163025,126280,5,36630,110,0
Michigan,MI,2000,799800,971656,991862,196925,118368,102421,1154,14564,229,0
Minnesota,MN,2000,373775,367359,657500,135160,104646,87231,235,9501,288,7391
Missouri,MO,2000,688905,288058,674357,104205,23293,16988,74,6120,111,0
Mississippi,MS,2000,147481,312078,455825,111534,75389,75116,264,0,9,0
Montana,MT,2000,176779,69590,165428,0,113793,15341,282,98167,3,0
North Carolina,NC,2000,786114,240727,906487,408054,139510,107174,200,32009,127,0
North Dakota,ND,2000,424563,53421,119333,0,26151,4273,225,21652,1,0
Nebraska,NE,2000,206938,127260,221604,89988,43687,28044,320,15309,14,0
New Hampshire,NH,2000,44033,26207,168959,82617,38620,24022,5,14559,34,0
New Jersey,NJ,2000,114734,617898,1190347,298041,41091,40203,102,143,643,0
New Mexico,NM,2000,305513,259018,231369,0,10611,7237,688,2256,430,0
Nevada,NV,2000,199339,194126,233204,0,47128,6761,15106,24783,478,0
New York,NY,2000,330844,1278811,1604698,328597,430513,175442,310,254103,553,106
Ohio,OH,2000,1428454,926922,1251551,175013,98927,92101,778,5948,100,0
Oklahoma,OK,2000,381089,546706,511661,0,47389,24097,2,23227,63,0
Oregon,OR,2000,38700,230962,378765,0,437828,46934,763,388818,633,680
Pennsylvania,PA,2000,1508091,727214,1407638,769361,114696,90285,511,23363,437,100
Rhode Island,RI,2000,52,91787,97168,0,4520,4432,5,50,33,0
South Carolina,SC,2000,432195,165026,472260,530708,92462,76662,134,15643,23,0
South Dakota,SD,2000,50602,38117,115982,0,63439,4693,442,58304,0,0
Tennessee,TN,2000,705059,280666,697006,269327,120501,55158,43,65248,53,0
Texas,TX,2000,1548184,4550106,5767121,391670,101491,86905,562,8456,547,5020
Utah,UT,2000,403068,173439,267708,0,16401,6658,2088,7611,44,0
Virginia,VA,2000,506961,277688,869435,295361,117047,109264,384,7263,136,0
Vermont,VT,2000,26,10545,88067,47432,21389,8773,5,12456,29,125
Washington,WA,2000,106240,297569,835014,89744,911481,92090,341,818762,289,0
Wisconsin,WI,2000,499233,397553,600129,120059,115703,95095,129,20255,196,28
West Virginia,WV,2000,977817,157926,206488,0,17406,5621,8,11740,36,0
Wyoming,WY,2000,506147,105975,145728,0,15011,1516,671,10314,2,2509
United States,US,2000,22575538,23815293,38156681,7862349,6104270,3008229,164399,2811116,63469,57057
Alaska,AK,2001,15911,413049,289334,0,17446,3445,86,13905,0,10
Alabama,AL,2001,842337,344004,534772,317019,252841,166334,65,86346,97,0
Arkansas,AR,2001,273982,231590,353382,154356,94022,66837,212,26331,642,0
Arizona,AZ,2001,424023,244424,514052,299966,92536,10389,287,78774,3086,0
California,CA,2001,67839,2513856,3585715,346911,615260,164137,128077,263923,22960,36163
Colorado,CO,2001,400028,464062,453248,0,30472,13734,579,15445,212,503
Connecticut,CT,2001,39991,149344,418855,161112,29919,26652,5,2959,303,0
District of Columbia,DC,2001,741,30577,33414,0,866,864,0,0,3,0
Delaware,DE,2001,38335,51817,138478,0,1325,1208,100,0,17,0
Florida,FL,2001,725890,569757,1941855,329825,158138,127398,2444,1526,26770,0
Georgia,GA,2001,772021,362643,1011020,351739,192068,164912,101,26829,226,0
Hawaii,HI,2001,17774,134,239817,0,12396,7954,2143,1041,1237,22
Iowa,IA,2001,443921,193445,381227,40234,76705,62586,338,8733,7,5041
Idaho,ID,2001,11395,81804,155395,0,104604,28446,1520,74637,2,0
Illinois,IL,2001,983729,958425,1230341,964500,100876,98666,474,1488,248,0
Indiana,IN,2001,1569235,505274,801895,0,53158,46107,1120,5897,35,0
Kansas,KS,2001,354647,273862,377245,108050,10929,9951,277,264,25,412
Kentucky,KY,2001,1013055,216705,627963,0,53539,13024,672,39839,4,0
Louisiana,LA,2001,239990,1347228,1965937,181041,136129,128005,502,7566,57,0
Massachusetts,MA,2001,109014,364097,739924,53719,48004,40335,240,7259,170,0
Maryland,MD,2001,318851,184783,566433,142612,33276,20873,132,12229,42,0
Maine,ME,2001,7875,101190,227875,0,146148,118708,6,27332,103,0
Michigan,MI,2001,789703,924496,980720,278941,99025,81423,1241,16139,219,3
Minnesota,MN,2001,353305,344882,652093,123113,108048,89679,250,8593,257,9269
Missouri,MO,2001,716378,288586,722516,87557,33141,21557,82,11409,94,0
Mississippi,MS,2001,198275,340904,479661,103635,56103,55795,299,0,9,0
Montana,MT,2001,184401,66483,156398,0,80654,12032,282,68337,3,0
North Carolina,NC,2001,756311,215600,900456,394485,131872,104714,225,26821,111,0
North Dakota,ND,2001,420001,57334,137162,0,19505,5490,250,13764,1,0
Nebraska,NE,2001,226691,124051,215468,91127,43413,31405,353,11616,13,27
New Hampshire,NH,2001,40125,24757,166694,90778,30187,19915,6,10236,31,0
New Jersey,NJ,2001,112207,573040,1193427,318190,30097,29134,108,186,669,0
New Mexico,NM,2001,297096,259626,238316,0,7911,4349,738,2452,371,0
Nevada,NV,2001,188572,181256,247451,0,46006,5926,13566,25974,539,0
New York,NY,2001,306993,1204885,1625732,421845,351195,111573,328,238527,555,212
Ohio,OH,2001,1362828,836825,1257823,161488,68387,62169,840,5278,100,0
Oklahoma,OK,2001,376112,505220,581673,0,48426,24140,5,24228,53,0
Oregon,OR,2001,43365,235634,352498,0,351491,53076,861,295984,655,915
Pennsylvania,PA,2001,1392203,668960,1431355,769971,97228,79111,544,17049,408,115
Rhode Island,RI,2001,50,98571,99767,0,3900,3832,5,32,30,0
South Carolina,SC,2001,414459,147167,481022,520792,70578,57743,150,12663,22,0
South Dakota,SD,2001,44372,37035,110286,0,41085,5135,479,35461,0,9
Tennessee,TN,2001,687352,265461,710393,298424,138865,66987,50,71778,50,0
Texas,TX,2001,1492977,4382935,5773604,398535,102165,76311,639,12403,541,12271
Utah,UT,2001,384453,167582,260345,0,12128,4669,2165,5253,41,0
Virginia,VA,2001,487601,246406,888633,269003,95661,84593,442,10480,146,0
Vermont,VT,2001,50,7909,89212,43559,17342,8044,6,9137,30,125
Washington,WA,2001,99441,322413,768387,86159,660975,94803,343,565565,263,0
Wisconsin,WI,2001,494043,363022,603696,120168,128460,106139,143,21247,184,747
West Virginia,WV,2001,866590,150543,217958,0,15165,5286,10,9836,33,0
Wyoming,WY,2001,499817,103990,156709,0,14658,1128,671,9084,2,3773
United States,US,2001,21906355,22747645,38087631,8028853,5164330,2626720,164460,2241858,61674,69617
Alaska,AK,2002,16429,420808,277400,0,18269,3540,86,14643,0,0
Alabama,AL,2002,845999,389965,562366,332650,253609,163686,67,89775,82,0
Arkansas,AR,2002,255242,247899,356282,152024,108652,72972,228,34953,500,0
Arizona,AZ,2002,406479,255247,526176,322260,88046,9319,294,75557,2877,0
California,CA,2002,70010,2318656,3704382,358707,684616,171500,135221,316794,22418,38684
Colorado,CO,2002,390480,457708,434502,0,27044,12544,582,12299,205,1414
Connecticut,CT,2002,34206,181665,382283,155777,28612,24833,5,3409,365,0
District of Columbia,DC,2002,99,33688,33375,0,881,878,0,0,3,0
Delaware,DE,2002,40536,53782,134057,0,1315,1190,109,0,16,0
Florida,FL,2002,719670,708638,1892395,351940,174380,144188,2663,1873,25656,0
Georgia,GA,2002,807121,393127,1006589,324827,283715,255750,107,27627,231,0
Hawaii,HI,2002,16618,140,257441,0,10463,7491,748,967,1240,16
Iowa,IA,2002,441534,194041,396593,47761,85207,65857,369,9628,6,9347
Idaho,ID,2002,10194,73482,160021,0,113189,22446,1530,89210,3,0
Illinois,IL,2002,986832,1051213,1196049,948761,111585,109431,517,1311,326,0
Indiana,IN,2002,1547530,538368,852562,0,55332,49889,1221,4184,38,0
Kansas,KS,2002,391664,307432,361909,94413,19560,14359,302,130,22,4748
Kentucky,KY,2002,950941,236124,683158,0,65077,23396,733,40944,4,0
Louisiana,LA,2002,232109,1475464,1986027,180702,144121,134453,544,9069,56,0
Massachusetts,MA,2002,118358,404456,711365,60237,46805,37475,261,8902,167,0
Maryland,MD,2002,325834,203489,544694,126641,41124,24043,144,16897,40,0
Maine,ME,2002,8000,126275,230101,0,140389,112129,7,28157,96,0
Michigan,MI,2002,739866,984715,992007,324615,99500,80953,1352,16981,210,3
Minnesota,MN,2002,360822,374171,650633,142897,104032,86088,272,8231,226,9215
Missouri,MO,2002,725679,278873,723507,87605,37858,23888,89,13804,77,0
Mississippi,MS,2002,154339,354550,428283,105041,49669,49338,322,0,9,0
Montana,MT,2002,166322,70992,161571,0,108732,11122,282,97324,3,0
North Carolina,NC,2002,770928,243143,876330,413784,130792,94923,245,35525,100,0
North Dakota,ND,2002,422809,61592,123512,0,21759,5285,272,16202,1,0
Nebraska,NE,2002,217939,121174,222228,105696,44226,32589,378,11165,12,82
New Hampshire,NH,2002,39845,26077,176568,97054,28898,17256,7,11607,28,0
New Jersey,NJ,2002,104849,617094,1178970,322299,28799,27605,118,122,954,0
New Mexico,NM,2002,284132,229691,243128,0,8188,4421,748,2692,327,0
