state_name,year,tempc,co2_emissions,population_thousands,rgdp_millions,pe_coal,pe_petroleum,pe_naturalgas,pe_nuclear,re_biomass,re_geothermal,re_hydropower,re_solar,re_wind,drought,flooding,freeze,severe_storm,tropical_cyclone,wildfire,winter_storm,state_abb,tempf,pe_totalrenew
Massachusetts,2015,9.143518518518519,65.6,6794,471135,24177,558702,457124,52236,65888,859,7709,12536,2000,0,0,0,0,0,0,1,MA,48.45833333333334,88992
Maryland,2015,13.023148148148149,60.5,5986,345230,165994,472054,225969,153140,49076,570,15127,4376,4050,0,1,0,1,0,0,1,MD,55.44166666666667,73198
Maine,2015,5.125000000000001,16.8,1328,53780,2588,196391,54203,0,124811,72,31317,323,12075,0,0,0,0,0,0,1,ME,41.225,168598
Michigan,2015,7.282407407407407,162.3,9932,442482,617280,832182,871834,306773,174225,5193,13971,854,44702,0,0,0,2,0,0,1,MI,45.10833333333333,238946
Minnesota,2015,6.3842592592592595,88.0,5482,313086,271570,566805,448557,125900,177067,1075,7912,473,91129,0,0,0,0,0,0,0,MN,43.49166666666667,277657
Missouri,2015,13.245370370370376,123.1,6072,276700,696401,616631,270885,109182,68361,352,14864,1542,9627,0,0,0,2,0,0,0,MO,55.84166666666667,94747
Mississippi,2015,18.49537037037037,65.2,2988,100242,71626,431260,536996,122511,73346,958,0,29,0,0,0,0,1,0,0,0,MS,65.29166666666667,74334
Montana,2015,7.143518518518517,32.1,1030,44871,178421,166962,77443,0,18596,337,92144,85,18309,1,0,0,0,0,1,0,MT,44.85833333333333,129472
North Carolina,2015,15.84259259259259,121.4,10032,469479,405525,799105,516026,440248,147848,967,44191,13871,0,0,1,0,2,0,0,1,NC,60.51666666666666,206877
North Dakota,2015,6.3194444444444455,57.9,754,54902,408091,193853,100852,0,32366,978,19516,7,60627,0,0,0,0,0,1,0,ND,43.375,113492
Nebraska,2015,10.449074074074076,50.9,1891,110326,266319,234167,170346,107976,114463,1212,15702,41,29639,0,0,0,1,0,0,0,NE,50.80833333333334,161057
New Hampshire,2015,6.453703703703704,15.2,1336,71511,10989,150903,70742,99186,51507,29,11837,292,3947,0,0,0,0,0,0,1,NH,43.61666666666667,67612
New Jersey,2015,12.148148148148149,111.6,8868,535299,22925,991152,778866,347851,59875,466,89,20969,201,0,1,0,1,0,0,1,NJ,53.86666666666667,81600
New Mexico,2015,12.745370370370367,50.4,2089,91201,215703,237934,260038,0,20804,458,927,7258,19477,0,0,0,1,0,0,0,NM,54.94166666666666,48924
Nevada,2015,11.606481481481481,35.3,2867,135429,36635,221859,312602,0,12513,30535,21099,18219,2886,1,0,0,0,0,0,0,NV,52.89166666666666,85252
New York,2015,7.606481481481477,167.7,19655,1372163,41241,1293097,1396693,466457,161309,1185,242429,7731,37061,0,0,0,1,0,0,1,NY,45.69166666666666,449716
Ohio,2015,10.898148148148149,214.0,11618,580414,865714,1123001,1031716,181726,134915,3435,4256,1679,11211,0,1,0,1,0,0,1,OH,51.61666666666667,155495
Oklahoma,2015,16.013888888888882,101.0,3910,195902,280748,530592,711393,0,47468,24,24825,71,130754,0,1,0,4,0,0,0,OK,60.825,203142
Oregon,2015,10.199074074074074,38.1,4016,191999,26515,321230,245897,0,93422,2898,291255,2433,61799,1,0,0,0,0,1,0,OR,50.35833333333333,451808
Pennsylvania,2015,9.699074074074076,230.7,12785,681235,878829,1161456,1313350,842044,174807,2162,24264,3759,31244,0,0,0,3,0,0,1,PA,49.45833333333334,236236
Rhode Island,2015,10.24074074074074,10.9,1056,53096,0,86617,96514,0,7992,57,29,298,94,0,0,0,0,0,0,1,RI,50.43333333333333,8469
South Carolina,2015,18.050925925925924,72.8,4892,189900,241217,510524,284013,555909,126557,648,23897,140,0,0,2,0,1,0,0,1,SC,64.49166666666666,151243
South Dakota,2015,8.629629629629628,14.3,854,45443,19616,115456,83370,0,63994,1868,45202,10,23274,0,0,0,2,0,0,0,SD,47.53333333333333,134348
Tennessee,2015,15.018518518518515,100.3,6591,301587,370650,686867,322468,261037,108455,213,89288,1294,427,0,0,0,3,0,0,1,TN,59.03333333333333,199676
Texas,2015,18.777777777777786,659.7,27470,1596362,1340422,6203035,4263856,411571,238774,2478,8913,6398,417802,0,1,0,4,0,1,0,TX,65.8,674365
Utah,2015,10.407407407407408,63.8,2982,141703,330043,283619,242848,0,14999,4811,7164,980,5833,1,0,0,0,0,0,0,UT,50.73333333333333,33788
Virginia,2015,13.629629629629624,103.4,8362,454953,232427,770858,526314,293455,156100,1701,10795,804,0,0,1,0,1,0,0,1,VA,56.53333333333333,169401
Vermont,2015,5.907407407407407,6.2,625,28906,0,82237,12245,0,26814,29,10619,1044,3032,0,0,0,0,0,0,0,VT,42.63333333333333,41539
Washington,2015,9.986111111111107,73.4,7164,444318,58273,748301,327738,85347,140355,1136,684060,649,65936,1,0,0,0,0,1,0,WA,49.975,892135
Wisconsin,2015,7.120370370370371,100.2,5761,287164,408189,532999,476969,104666,160274,615,21813,505,14811,0,0,0,2,0,0,0,WI,44.81666666666667,198018
West Virginia,2015,11.745370370370367,92.9,1842,69761,730949,190358,191059,0,19150,32,12907,93,12825,0,0,0,1,0,0,0,WV,53.14166666666666,45008
Wyoming,2015,6.754629629629629,63.9,586,39723,487177,160997,126421,0,8538,663,8091,27,35009,0,0,0,0,0,1,0,WY,44.15833333333333,52328
Alabama,2016,18.52314814814815,115.4,4864,190703,410168,546352,715033,417334,194476,141,64484,431,0,1,0,0,1,0,1,0,AL,65.34166666666667,259532
Arkansas,2016,17.10648148148148,62.6,2990,114541,246437,323937,315617,140370,93679,808,32958,372,0,0,0,0,1,0,0,0,AR,62.79166666666666,127818
Arizona,2016,16.76388888888889,87.3,6941,289230,323878,528641,373916,338636,37932,345,66173,52862,5000,0,0,0,0,0,1,0,AZ,62.175,162312
California,2016,15.629629629629624,360.7,39167,2500950,32077,3457076,2248939,197754,293205,107912,267194,267580,124715,1,0,0,0,0,1,0,CA,60.13333333333333,1060607
Colorado,2016,8.49074074074074,87.6,5539,316752,321476,469812,464749,0,43155,759,17565,9509,86977,0,0,0,3,0,0,0,CO,47.28333333333333,157964
Connecticut,2016,10.986111111111107,34.2,3578,242794,2340,295614,254652,173363,41506,21,2069,4130,118,1,0,0,1,0,0,0,CT,51.775,47844
Delaware,2016,14.092592592592592,13.3,949,63109,8199,103419,113552,0,5981,430,0,1133,49,0,0,0,0,0,0,0,DE,57.36666666666667,7594
Florida,2016,22.48148148148148,230.1,20613,866731,426188,1613028,1414358,306658,247496,10056,1611,30909,0,0,0,0,2,1,0,0,FL,72.46666666666667,290072
Georgia,2016,18.773148148148152,136.4,10302,498267,399279,856545,727336,360633,256836,315,31137,10257,0,1,0,0,2,1,1,0,GA,65.79166666666667,298544
Iowa,2016,10.398148148148149,74.3,3131,168876,298006,423389,317115,49185,250796,1281,8464,587,185305,0,0,0,0,0,0,0,IA,50.71666666666667,446433
Idaho,2016,7.273148148148147,18.3,1682,65535,2432,176824,110344,0,43092,2167,83395,390,23804,0,0,0,0,0,1,0,ID,45.09166666666667,152847
Illinois,2016,12.629629629629633,204.5,12821,747168,702467,1221808,1045034,1031331,165177,2042,1226,2036,98445,0,1,0,3,0,0,0,IL,54.73333333333333,268926
Indiana,2016,12.347222222222221,182.9,6634,316636,948386,751231,779945,0,128953,4647,3935,2391,45232,0,1,0,1,0,0,0,IN,54.225,185159
Kansas,2016,13.981481481481481,62.1,2911,149928,253121,342812,276404,86245,47468,974,282,125,130272,0,0,0,2,0,0,0,KS,57.16666666666666,179121
Kentucky,2016,14.402777777777779,124.1,4438,182619,736584,603055,279935,0,56967,2712,32108,366,0,0,0,0,1,0,0,0,KY,57.925,92154
Louisiana,2016,20.412037037037038,202.7,4678,228252,140513,1831398,1718303,179391,162307,1842,10183,1852,0,0,2,0,2,0,0,0,LA,68.74166666666667,176183
Massachusetts,2016,10.175925925925924,63.9,6824,478961,20115,554791,440725,56628,66079,859,6578,17495,1995,1,0,0,1,0,0,0,MA,50.31666666666666,93007
Maryland,2016,13.592592592592592,58.5,6003,356818,162931,445413,229508,154377,48628,570,12853,6834,4866,0,0,0,3,0,0,0,MD,56.46666666666667,73751
Maine,2016,6.25462962962963,16.4,1331,54971,2194,189160,54509,0,106458,72,27693,419,15391,1,0,0,0,0,0,0,ME,43.25833333333333,150033
Michigan,2016,8.537037037037038,152.0,9951,452269,471236,847442,926828,329999,169666,5193,14442,1090,43351,0,0,0,1,0,0,0,MI,47.36666666666667,233743
Minnesota,2016,6.981481481481483,89.4,5523,319130,261250,588081,466365,144970,178178,1075,11157,645,91706,0,0,0,0,0,0,0,MN,44.56666666666667,282761
Missouri,2016,14.13425925925926,118.1,6087,275500,639860,608539,273583,98630,68667,352,11711,1876,10357,0,0,0,3,0,0,0,MO,57.44166666666667,92964
Mississippi,2016,18.837962962962962,68.9,2988,100656,61219,477904,561342,61680,76152,958,0,73,0,1,0,0,2,0,0,0,MS,65.90833333333333,77183
Montana,2016,7.0138888888888875,30.6,1041,44265,161938,168018,77589,0,19469,337,93082,110,19758,0,0,0,1,0,0,0,MT,44.625,132756
North Carolina,2016,16.02314814814815,120.7,10155,475339,381761,812535,540271,447500,147168,967,40779,33398,58,1,0,0,2,1,1,0,NC,60.84166666666667,222370
North Dakota,2016,6.87037037037037,54.9,754,51036,394579,164721,105625,0,34399,978,17652,7,75443,0,0,0,0,0,0,0,ND,44.36666666666667,128478
Nebraska,2016,10.916666666666664,48.7,1906,110812,240465,234693,172929,97798,121088,1212,7906,90,35067,0,0,0,1,0,0,0,NE,51.65,165363
New Hampshire,2016,7.62962962962963,13.7,1342,72816,5277,145031,59638,112551,47647,29,10574,547,3991,1,0,0,0,0,0,0,NH,45.73333333333333,62789
New Jersey,2016,12.750000000000002,110.7,8871,539943,17455,964757,793928,312569,62356,466,88,22265,192,0,0,0,2,0,0,0,NJ,54.95,85367
New Mexico,2016,13.069444444444445,48.4,2092,91268,197083,237015,259158,0,20997,499,1366,8591,33285,0,0,0,0,0,0,0,NM,55.525,64739
Nevada,2016,11.074074074074074,36.6,2918,139296,30765,243787,316653,0,14177,32506,16518,33327,3175,1,0,0,0,0,1,0,NV,51.93333333333334,99703
New York,2016,8.689814814814815,163.4,19633,1389681,29679,1301628,1336455,434791,157983,1185,248232,10677,36376,1,0,0,2,0,0,0,NY,47.64166666666666,454453
Ohio,2016,11.986111111111116,207.4,11634,585089,825311,1118318,994162,175893,134585,3435,4619,1875,11497,0,1,0,0,0,0,0,OH,53.575,156011
Oklahoma,2016,16.837962962962962,97.1,3926,190110,221842,533316,736164,0,51189,24,23758,115,185278,0,0,0,3,0,0,0,OK,62.30833333333333,260364
Oregon,2016,9.314814814814817,37.9,4090,200948,19440,325515,249829,0,92094,2928,318960,3143,66075,0,0,0,0,0,1,0,OR,48.76666666666666,483200
Pennsylvania,2016,10.518518518518519,217.4,12782,689844,734838,1139643,1354340,867302,170844,2162,21922,4072,32093,0,0,0,2,0,0,0,PA,50.93333333333334,231093
Rhode Island,2016,11.226851851851855,9.7,1057,53091,0,75246,88471,0,7489,57,20,450,245,1,0,0,0,0,0,0,RI,52.20833333333334,8260
South Carolina,2016,18.25462962962964,71.8,4958,195460,221865,520013,284225,583883,128706,648,20551,412,0,1,0,0,1,1,0,0,SC,64.85833333333333,150318
South Dakota,2016,9.083333333333334,15.0,863,45686,26660,113581,85021,0,63410,1868,44365,15,34290,0,0,0,0,0,0,0,SD,48.35,143948
Tennessee,2016,15.722222222222221,103.1,6646,308032,379775,706748,336341,309357,108192,213,62538,1546,348,0,0,0,1,0,1,0,TN,60.3,172837
Texas,2016,19.527777777777786,662.8,27914,1600260,1323111,6356800,4151067,440109,265719,2478,12389,10948,531124,0,2,0,7,0,0,0,TX,67.15,822659
Utah,2016,10.129629629629632,59.0,3042,147414,269016,293222,250199,0,16538,5287,7012,11167,7591,0,0,0,0,0,0,0,UT,50.23333333333333,47596
Virginia,2016,13.953703703703706,104.3,8410,456676,222938,761645,572103,310966,151005,1701,13585,1106,0,0,1,0,3,1,0,0,VA,57.11666666666667,167397
Vermont,2016,7.027777777777778,5.9,624,29363,0,78040,12383,0,24639,29,9948,1335,2688,1,0,0,0,0,0,0,VT,44.65,38639
Washington,2016,9.208333333333336,78.9,7295,459754,53302,822829,324929,100674,149565,1136,723289,958,74242,0,0,0,0,0,1,0,WA,48.575,949189
Wisconsin,2016,7.8842592592592595,95.9,5773,290750,357335,521432,501042,106173,156766,615,25806,584,13989,0,0,0,0,0,0,0,WI,46.19166666666667,197759
West Virginia,2016,12.300925925925926,95.3,1831,68901,751957,200271,188491,0,19368,32,15124,104,13222,0,1,0,0,0,0,0,WV,54.14166666666666,47851
Wyoming,2016,6.6157407407407405,61.1,584,38053,457315,155994,132478,0,8286,663,8987,33,40522,0,0,0,1,0,1,0,WY,43.90833333333333,58492
Alabama,2017,18.35185185185185,109.4,4874,193024,378890,531329,681236,446097,194481,141,85103,1812,0,0,1,1,3,2,0,0,AL,65.03333333333333,281538
Arkansas,2017,16.967592592592595,64.5,3001,115347,267591,322973,317543,132736,91880,808,27117,442,0,0,1,0,2,0,0,0,AR,62.54166666666667,120247
Arizona,2017,17.24074074074074,86.3,7044,299406,334512,529872,334605,338246,36873,345,62942,66326,5251,0,0,0,0,0,1,0,AZ,63.03333333333333,171736
California,2017,15.745370370370376,362.1,39358,2610682,33663,3518541,2190612,187227,293721,108637,390292,340408,118138,0,1,0,1,0,1,0,CA,60.34166666666667,1251196
Colorado,2017,8.847222222222221,87.9,5612,329574,315835,480269,462123,0,42737,759,17479,13974,85816,0,0,0,1,0,0,0,CO,47.925,160765
Connecticut,2017,10.513888888888888,33.7,3573,243682,2507,295859,246533,172570,39089,21,3060,5089,117,0,0,0,0,0,0,0,CT,50.925,47376
Delaware,2017,14.236111111111107,12.4,957,62740,4804,103200,103121,0,6082,430,0,1354,46,0,0,0,0,0,0,0,DE,57.625,7912
Florida,2017,22.689814814814817,228.8,20964,896117,407538,1626024,1421277,304840,258486,10056,2011,38265,0,0,0,1,1,1,0,0,FL,72.84166666666667,308818
Georgia,2017,18.791666666666668,133.2,10410,516594,344273,910745,709694,352560,248441,315,22201,20717,0,0,0,1,2,1,0,0,GA,65.825,291673
Iowa,2017,10.0,76.5,3142,168434,300287,403946,376297,54528,254106,1281,9526,906,196907,0,0,0,4,0,0,0,IA,50.0,462726
Idaho,2017,6.810185185185183,18.6,1718,67818,2615,176382,115899,0,44874,2280,98306,4405,23444,0,0,0,0,0,1,0,ID,44.25833333333333,173310
Illinois,2017,12.439814814814815,202.7,12779,753638,685000,1222996,1034628,1016522,170300,2042,1153,2288,113023,0,1,0,4,0,0,0,IL,54.39166666666666,288805
Indiana,2017,12.208333333333336,177.6,6658,322746,929271,731097,747918,0,124982,4647,2820,3032,46889,0,1,0,1,0,0,0,IN,53.975,182369
Kansas,2017,13.611111111111107,58.5,2909,151466,216747,336290,279095,111367,46129,974,269,231,171344,0,0,0,2,0,0,0,KS,56.5,218947
Kentucky,2017,14.34259259259259,114.6,4452,184541,639356,578105,296673,0,56743,2712,41514,481,0,0,1,1,2,0,0,0,KY,57.81666666666666,101450
Louisiana,2017,20.39814814814815,210.9,4671,231373,142267,1972031,1720323,161171,143092,1842,8349,1958,0,0,1,0,1,1,0,0,LA,68.71666666666667,155241
Massachusetts,2017,9.763888888888893,63.9,6860,490840,12407,549512,462410,52788,65712,859,9558,21533,2143,0,0,0,0,0,0,0,MA,49.575,99805
Maryland,2017,13.712962962962965,52.7,6024,360030,106973,439761,232718,158004,47660,570,18108,9348,5172,0,0,0,1,0,0,0,MD,56.68333333333333,80858
Maine,2017,5.7592592592592595,15.5,1335,56189,2168,183609,45125,0,106638,72,31221,578,21493,0,0,0,0,0,0,0,ME,42.36666666666667,160001
Michigan,2017,7.939814814814812,153.2,9973,459129,499439,843430,908204,338675,171701,5193,15468,1693,47827,0,0,0,2,0,0,0,MI,46.29166666666666,241883
Minnesota,2017,5.907407407407407,88.9,5566,325323,257594,572938,466879,145426,177073,1075,11587,6248,102608,0,0,0,2,0,0,0,MN,42.63333333333333,298590
Missouri,2017,13.972222222222221,123.5,6107,278192,709796,598674,264611,86853,67944,352,10886,2433,18724,0,1,0,4,0,0,0,MO,57.15,100339
Mississippi,2017,18.76388888888889,68.1,2989,101516,53779,491482,543533,77027,72743,958,0,903,0,0,1,1,2,1,0,0,MS,65.775,74605
Montana,2017,6.208333333333332,30.6,1052,45029,156073,173178,83319,0,19152,337,100850,275,19852,1,0,0,0,0,1,0,MT,43.175,140466
North Carolina,2017,16.11111111111111,116.2,10268,485499,350286,813634,520670,443192,153523,967,35175,49099,4337,0,0,1,1,2,0,0,NC,61.0,243102
North Dakota,2017,5.560185185185183,56.7,755,51015,397875,183453,112146,0,34567,978,23789,7,104653,1,0,0,0,0,0,0,ND,42.00833333333333,163993
Nebraska,2017,10.374999999999998,48.2,1916,113110,233809,235091,175611,72300,126650,1212,13719,220,46840,0,0,0,3,0,0,0,NE,50.675,188640
New Hampshire,2017,7.1851851851851825,13.5,1349,74119,3617,152058,53633,104493,48569,29,13022,876,3792,0,0,0,0,0,0,0,NH,44.93333333333333,66287
New Jersey,2017,12.550925925925927,102.1,8886,543530,16488,904904,734148,355948,59955,466,126,25634,207,0,0,0,0,0,0,0,NJ,54.59166666666667,86388
New Mexico,2017,13.546296296296294,49.1,2092,91344,199114,250310,249354,0,20378,487,1780,13077,42330,0,0,0,1,0,0,0,NM,56.38333333333333,78052
Nevada,2017,11.231481481481485,36.5,2970,143733,27297,255880,305292,0,14642,31876,16700,43062,3329,0,0,0,0,0,1,0,NV,52.21666666666667,109610
New York,2017,8.287037037037035,158.1,19590,1418942,19553,1282468,1276946,441029,160469,1185,277725,13922,38105,0,0,0,2,0,0,0,NY,46.91666666666666,491405
Ohio,2017,11.791666666666664,206.4,11660,594315,810953,1105371,1014287,184997,133162,3435,2555,2436,14635,0,1,0,2,0,0,0,OH,53.225,156223
Oklahoma,2017,16.560185185185183,93.8,3931,191544,198309,551686,692388,0,47753,24,18760,382,217416,0,1,0,3,0,0,0,OK,61.80833333333333,284335
Oregon,2017,8.907407407407408,38.7,4144,208626,18723,328553,262537,0,93273,2839,352802,4831,57366,0,0,0,0,0,1,0,OR,48.03333333333333,511110
Pennsylvania,2017,10.337962962962962,217.3,12788,693676,669540,1195011,1404220,870187,172193,2162,28775,4686,33080,0,0,0,1,0,0,0,PA,50.60833333333333,240896
Rhode Island,2017,10.851851851851851,10.1,1056,52989,0,76494,94728,0,7419,57,22,679,1372,0,0,0,0,0,0,0,RI,51.53333333333333,9548
South Carolina,2017,18.370370370370367,69.5,5021,201873,192751,526022,285627,568390,131131,648,16906,2037,0,0,0,1,2,1,0,0,SC,65.06666666666666,150723
South Dakota,2017,8.203703703703702,14.6,873,45619,26114,110918,85339,0,63562,1868,48419,32,27255,1,0,0,0,0,0,0,SD,46.76666666666666,141136
Tennessee,2017,15.537037037037035,98.6,6709,313837,334567,711451,331634,332779,107033,213,80071,1679,399,0,1,1,2,1,0,0,TN,59.96666666666666,189395
Texas,2017,19.620370370370367,677.3,28295,1646264,1451978,6535959,3992170,403523,258776,2478,9784,25156,617833,0,1,0,4,1,0,0,TX,67.31666666666666,914028
Utah,2017,10.398148148148149,58.7,3101,153129,274816,298644,231145,0,16039,5239,11919,23097,7907,0,0,0,0,0,0,0,UT,50.71666666666667,64201
Virginia,2017,14.060185185185187,98.8,8464,464793,159813,753494,596663,319562,148276,1701,10285,4035,0,0,0,1,2,0,0,0,VA,57.30833333333334,164298
Vermont,2017,6.555555555555554,5.9,624,29407,0,77600,12300,0,24324,29,11796,2029,2814,0,0,0,0,0,0,0,VT,43.8,40992
Washington,2017,8.231481481481481,79.1,7423,483773,61732,794755,350870,85013,145643,1136,757151,1201,63801,0,0,0,0,0,1,0,WA,46.81666666666666,968932
Wisconsin,2017,7.0648148148148175,98.5,5790,294657,388614,516027,504796,100919,153630,615,24481,953,15116,0,0,0,2,0,0,0,WI,44.71666666666667,194795
West Virginia,2017,12.226851851851851,91.4,1817,69904,710445,191866,199299,0,19080,32,15280,126,15499,0,0,0,1,0,0,0,WV,54.00833333333333,50017
Wyoming,2017,6.222222222222222,62.5,579,37997,458496,158031,158373,0,8570,663,10352,45,39806,0,0,0,1,0,1,0,WY,43.2,59437
Alabama,2018,18.027777777777786,113.4,4888,198436,377152,519563,770909,412584,193399,141,101447,3425,0,0,0,0,3,1,0,0,AL,64.45,298413
Arkansas,2018,16.203703703703702,71.4,3010,117294,304145,329881,366948,132996,93453,808,27392,2118,0,0,0,0,2,0,0,0,AR,61.16666666666666,123771
Arizona,2018,16.814814814814813,90.3,7158,311706,331492,539550,400563,325122,38924,345,63566,70800,4827,1,0,0,0,0,0,0,AZ,62.26666666666666,178463
California,2018,15.625,362.5,39462,2721651,33256,3512841,2207425,190422,296933,108445,239714,381733,127674,1,0,0,0,0,1,0,CA,60.125,1154499
Colorado,2018,8.425925925925924,89.3,5691,341077,284474,501026,519591,0,43197,759,16618,15338,88720,1,0,0,4,0,1,0,CO,47.16666666666666,164632
Connecticut,2018,10.421296296296298,37.1,3572,244926,4023,312696,285989,176496,38678,21,5056,6486,112,0,0,0,1,0,0,2,CT,50.75833333333333,50352
Delaware,2018,13.967592592592592,12.6,965,62765,4296,109360,99416,0,6077,430,0,1492,47,0,0,0,0,0,0,1,DE,57.14166666666666,8047
Florida,2018,22.375000000000004,230.9,21244,924873,327807,1687999,1511073,306461,251818,10056,2117,53528,0,0,0,0,2,1,0,0,FL,72.275,317519
Georgia,2018,18.379629629629623,133.1,10511,528999,340152,876317,759332,359262,247484,315,33656,20960,0,0,0,0,3,2,0,1,GA,65.08333333333333,302415
Iowa,2018,8.606481481481483,82.5,3149,172072,325673,413360,431454,51181,258148,1281,8420,1291,194225,0,0,0,3,0,0,0,IA,47.49166666666667,463365
Idaho,2018,6.958333333333332,19.0,1751,70500,2823,180790,115832,0,46693,2259,100366,5388,24172,0,0,0,0,0,1,0,ID,44.525,178877
Illinois,2018,11.375,210.2,12723,769801,704574,1228586,1127462,1025651,170293,2042,1334,2747,108328,0,0,0,3,0,0,0,IL,52.475,284744
Indiana,2018,11.439814814814815,191.0,6695,329299,985668,741126,890423,0,126025,4647,2027,3694,49500,0,0,0,3,0,0,0,IN,52.59166666666667,185892
Kansas,2018,12.555555555555555,62.4,2911,154583,227665,345583,321378,95854,46640,974,241,345,172134,1,0,0,3,0,0,0,KS,54.6,220334
Kentucky,2018,13.86574074074074,120.7,4461,187216,655909,604119,356460,0,58399,2712,40220,719,0,0,0,0,1,0,0,0,KY,56.95833333333333,102050
Louisiana,2018,19.875000000000004,210.8,4660,237372,137818,1897045,1860683,179330,140228,1842,10741,2190,0,0,0,0,2,0,0,0,LA,67.775,155001
Massachusetts,2018,9.708333333333334,63.0,6883,506073,101,561489,452631,46437,63809,859,10320,28179,2012,0,0,0,1,0,0,2,MA,49.475,105179
Maryland,2018,13.291666666666664,59.4,6036,368860,124191,448501,312989,156699,47400,570,25772,11457,5189,0,0,0,3,1,0,2,MD,55.925,90388
Maine,2018,5.425925925925926,15.0,1339,57450,2113,173571,48370,0,108199,72,29689,766,21707,0,0,0,0,0,0,1,ME,41.766666666666666,160433
Michigan,2018,7.282407407407407,162.1,9984,470529,506105,877413,1010794,318655,178953,5193,14286,2307,49683,0,0,0,2,0,0,0,MI,45.10833333333333,250423
Minnesota,2018,4.773148148148149,92.6,5606,333920,261530,582564,514487,152657,183526,1075,9591,10438,97537,0,0,0,0,0,0,0,MN,40.59166666666667,302168
Missouri,2018,12.888888888888893,123.7,6122,284924,668188,610683,329827,111401,71849,352,7542,2980,25807,1,0,0,3,0,0,0,MO,55.2,108530
Mississippi,2018,18.208333333333336,69.4,2981,102837,60015,465200,591361,72343,72776,958,0,3080,0,0,0,0,1,0,0,0,MS,64.775,76814
Montana,2018,5.152777777777779,30.7,1061,46220,152295,172723,90776,0,22808,337,103828,497,19604,0,0,0,0,0,1,0,MT,41.275,147074
North Carolina,2018,15.796296296296294,119.3,10382,497331,325121,838360,599321,439915,149276,967,60136,57835,4941,0,0,0,2,2,0,2,NC,60.43333333333333,273156
North Dakota,2018,4.3287037037037015,59.2,758,52873,407262,189858,130509,0,32863,978,28952,8,97712,0,0,0,0,0,0,0,ND,39.79166666666666,160512
Nebraska,2018,9.032407407407408,52.7,1926,114170,264072,242338,196439,58884,128818,1212,12582,373,50519,0,0,0,2,0,0,0,NE,48.25833333333333,193504
New Hampshire,2018,6.916666666666668,14.2,1353,75833,7798,155158,51471,105195,44997,29,12336,1057,3702,0,0,0,0,0,0,1,NH,44.45,62121
New Jersey,2018,12.319444444444445,108.1,8886,555755,16732,935090,799551,334373,57692,466,324,28242,206,0,0,0,2,0,0,2,NJ,54.175,86929
New Mexico,2018,13.060185185185185,45.4,2093,93605,136824,259370,281230,0,23085,487,1361,14765,55457,1,0,0,1,0,0,0,NM,55.50833333333333,95157
Nevada,2018,11.11574074074074,37.9,3027,149780,34996,259762,310839,0,15710,33066,17127,48554,2844,1,0,0,0,0,0,0,NV,52.00833333333333,117300
New York,2018,7.8842592592592595,167.5,19530,1435636,16710,1328868,1393724,448718,165245,1185,269752,17694,36401,0,0,0,3,0,0,2,NY,46.19166666666667,490276
Ohio,2018,11.21759259259259,208.6,11676,605395,717818,1110540,1211864,191483,134241,3435,2222,2757,15932,0,0,0,2,0,0,0,OH,52.19166666666666,158586
Oklahoma,2018,15.666666666666664,97.9,3940,196525,171280,538652,834567,0,49768,24,18526,691,248887,1,0,0,2,0,0,0,OK,60.2,317896
Oregon,2018,9.134259259259258,39.5,4182,216562,16911,332851,271310,0,95023,2837,322671,8472,67802,1,0,0,0,0,1,0,OR,48.44166666666666,496804
Pennsylvania,2018,9.86574074074074,221.3,12801,711822,644056,1203157,1513152,872749,172636,2162,38799,5116,32473,0,0,0,4,0,0,2,PA,49.75833333333333,251187
Rhode Island,2018,10.86574074074074,11.2,1058,53625,0,84434,104745,0,7320,57,37,1173,1444,0,0,0,0,0,0,2,RI,51.55833333333333,10031
South Carolina,2018,17.916666666666668,73.5,5084,207203,205204,529378,336824,551151,128475,648,27437,6949,0,0,0,0,3,2,0,1,SC,64.25,163509
South Dakota,2018,6.7407407407407405,15.6,879,46490,27618,114394,95547,0,64791,1868,57048,29,25810,0,0,0,0,0,0,0,SD,44.13333333333333,149546
Tennessee,2018,15.041666666666664,95.3,6772,323675,251835,719462,403547,378224,109283,213,93705,2378,373,0,0,0,1,0,0,1,TN,59.075,205952
Texas,2018,18.88888888888889,701.1,28629,1712764,1189311,6998850,4564089,430597,270784,2478,10255,36303,689177,1,0,0,5,0,0,0,TX,66.0,1008996
Utah,2018,10.222222222222221,60.3,3154,158800,273117,303407,253522,0,16851,4866,8440,23896,7234,1,0,0,1,0,1,0,UT,50.4,61286
Virginia,2018,13.648148148148149,103.1,8501,477006,149349,776363,666852,305826,155471,1701,16067,8244,0,0,0,0,3,2,0,2,VA,56.56666666666667,181484
Vermont,2018,6.231481481481483,5.9,624,29750,0,76332,14226,0,27015,29,11546,2253,3399,0,0,0,1,0,0,0,VT,43.21666666666667,44241
Washington,2018,8.916666666666664,78.8,7524,511672,61166,801282,334776,101502,145868,1136,736362,1507,71922,0,0,0,0,0,1,0,WA,48.05,956795
Wisconsin,2018,6.226851851851853,101.3,5807,301623,362077,543067,565280,105900,160969,615,21777,1288,14909,0,0,0,1,0,0,0,WI,43.20833333333334,199559
West Virginia,2018,11.833333333333336,89.9,1804,71481,661760,218584,222889,0,20594,32,16821,140,16114,0,0,0,1,0,0,0,WV,53.3,53701
